exchange,instrumenttype,name,segment,symbol,symboltoken
NFO,OPTSTK,MUTHOOTFIN,NFO,MUTHOOTFIN28OCT252450CE,104295
NFO,OPTSTK,LICI,NFO,LICI30SEP25790CE,104325
NFO,OPTSTK,LICI,NFO,LICI30SEP25850PE,104402
NFO,OPTSTK,KALYANKJIL,NFO,KALYANKJIL30SEP25500CE,104414
NFO,OPTSTK,MUTHOOTFIN,NFO,MUTHOOTFIN25NOV252300CE,104429
NFO,OPTSTK,KALYANKJIL,NFO,KALYANKJIL30SEP25680CE,104445
NFO,OPTSTK,LICI,NFO,LICI28OCT25740CE,104576
NFO,OPTSTK,LICI,NFO,LICI28OCT25780CE,104580
NFO,OPTSTK,LICI,NFO,LICI28OCT25900CE,104594
NFO,OPTSTK,LICI,NFO,LICI28OCT25920CE,104597
NFO,OPTSTK,LICI,NFO,LICI28OCT25940PE,104601
NFO,OPTSTK,NATIONALUM,NFO,NATIONALUM28OCT25205CE,104608
NFO,OPTSTK,LICI,NFO,LICI28OCT25980CE,104612
NFO,OPTSTK,NATIONALUM,NFO,NATIONALUM25NOV25200CE,104721
NFO,OPTSTK,KAYNES,NFO,KAYNES30SEP255400CE,104738
NFO,OPTSTK,KAYNES,NFO,KAYNES30SEP255800CE,104761
NFO,OPTSTK,NAUKRI,NFO,NAUKRI28OCT251300PE,104800
NFO,OPTSTK,KAYNES,NFO,KAYNES30SEP256800PE,104816
NFO,OPTSTK,NAUKRI,NFO,NAUKRI28OCT251500CE,104823
NFO,OPTSTK,NAUKRI,NFO,NAUKRI28OCT251500PE,104824
NFO,OPTSTK,NAUKRI,NFO,NAUKRI25NOV251120CE,104910
NFO,OPTSTK,NAUKRI,NFO,NAUKRI25NOV251200CE,104914
NFO,OPTSTK,LT,NFO,LT30SEP253750CE,105078
NFO,OPTSTK,LT,NFO,LT30SEP254050PE,105163
NFO,OPTSTK,NBCC,NFO,NBCC28OCT25107.5PE,105174
NFO,OPTSTK,NBCC,NFO,NBCC28OCT25112.5CE,105175
NFO,OPTSTK,NBCC,NFO,NBCC25NOV2580CE,105228
NFO,OPTSTK,NBCC,NFO,NBCC25NOV2585CE,105230
NFO,OPTSTK,NBCC,NFO,NBCC25NOV2590CE,105232
NFO,OPTSTK,NBCC,NFO,NBCC25NOV25105CE,105238
NFO,OPTSTK,NBCC,NFO,NBCC25NOV25105PE,105241
NFO,OPTSTK,LT,NFO,LT28OCT253100CE,105299
NFO,OPTSTK,NCC,NFO,NCC25NOV25160PE,105346
NFO,OPTSTK,NCC,NFO,NCC25NOV25180PE,105350
NFO,OPTSTK,LT,NFO,LT28OCT253700PE,105352
NFO,OPTSTK,LTF,NFO,LTF30SEP25197.5CE,105405
NFO,OPTSTK,LTF,NFO,LTF30SEP25207.5CE,105409
NFO,OPTSTK,LTF,NFO,LTF30SEP25217.5CE,105413
NFO,OPTSTK,JINDALSTEL,NFO,JINDALSTEL28OCT25840CE,100070
NFO,OPTSTK,JINDALSTEL,NFO,JINDALSTEL28OCT25840PE,100071
NFO,OPTSTK,JINDALSTEL,NFO,JINDALSTEL28OCT25880PE,100078
NFO,OPTSTK,JINDALSTEL,NFO,JINDALSTEL28OCT25940PE,100084
NFO,OPTSTK,JINDALSTEL,NFO,JINDALSTEL28OCT251020PE,100094
NFO,OPTSTK,JINDALSTEL,NFO,JINDALSTEL28OCT251100CE,100101
NFO,OPTSTK,LTF,NFO,LTF25NOV25205CE,100149
NFO,OPTSTK,LTF,NFO,LTF25NOV25215PE,100177
NFO,OPTSTK,LTF,NFO,LTF25NOV25220PE,100179
NFO,OPTSTK,LTF,NFO,LTF25NOV25230PE,100187
NFO,OPTSTK,JIOFIN,NFO,JIOFIN28OCT25270PE,100235
NFO,OPTSTK,JIOFIN,NFO,JIOFIN28OCT25280PE,100237
NFO,OPTSTK,JIOFIN,NFO,JIOFIN28OCT25340CE,100250
NFO,OPTSTK,JIOFIN,NFO,JIOFIN28OCT25380CE,100261
NFO,OPTSTK,JSWENERGY,NFO,JSWENERGY30SEP25470CE,100296
NFO,OPTSTK,JSWENERGY,NFO,JSWENERGY30SEP25470PE,100297
NFO,OPTSTK,LTIM,NFO,LTIM28OCT255700PE,100303
NFO,OPTSTK,JSWENERGY,NFO,JSWENERGY30SEP25510CE,100307
NFO,OPTSTK,LTIM,NFO,LTIM25NOV255400CE,100341
NFO,OPTSTK,JSWENERGY,NFO,JSWENERGY30SEP25530PE,100350
NFO,OPTSTK,JSWSTEEL,NFO,JSWSTEEL30SEP251030CE,100518
NFO,OPTSTK,JSWSTEEL,NFO,JSWSTEEL30SEP251050PE,100521
NFO,OPTSTK,JSWSTEEL,NFO,JSWSTEEL30SEP251110PE,100536
NFO,OPTSTK,JSWSTEEL,NFO,JSWSTEEL30SEP251150CE,100539
NFO,OPTSTK,JSWSTEEL,NFO,JSWSTEEL30SEP251170CE,100541
NFO,OPTSTK,LUPIN,NFO,LUPIN25NOV251920PE,100650
NFO,OPTSTK,LUPIN,NFO,LUPIN28OCT251860CE,100560
NFO,OPTSTK,LUPIN,NFO,LUPIN28OCT251940CE,100564
NFO,OPTSTK,LUPIN,NFO,LUPIN28OCT252100PE,100573
NFO,OPTSTK,IOC,NFO,IOC30SEP25142PE,100664
NFO,OPTSTK,LUPIN,NFO,LUPIN25NOV252000CE,100681
NFO,OPTSTK,LUPIN,NFO,LUPIN25NOV252240PE,100699
NFO,OPTSTK,M&M,NFO,M&M28OCT252950CE,100806
NFO,OPTSTK,M&M,NFO,M&M28OCT253350PE,100818
NFO,OPTSTK,M&M,NFO,M&M25NOV253000CE,100861
NFO,OPTSTK,JSWSTEEL,NFO,JSWSTEEL28OCT251060CE,101017
NFO,OPTSTK,JSWSTEEL,NFO,JSWSTEEL28OCT251160CE,101030
NFO,OPTSTK,MANAPPURAM,NFO,MANAPPURAM25NOV25280PE,101060
NFO,OPTSTK,MANAPPURAM,NFO,MANAPPURAM25NOV25310CE,101088
NFO,OPTSTK,MANKIND,NFO,MANKIND28OCT252550CE,101150
NFO,OPTSTK,MANKIND,NFO,MANKIND25NOV253000CE,101216
NFO,OPTSTK,IRCTC,NFO,IRCTC30SEP25680CE,101223
NFO,OPTSTK,IRCTC,NFO,IRCTC30SEP25680PE,101224
NFO,OPTSTK,IRCTC,NFO,IRCTC30SEP25700CE,101229
NFO,OPTSTK,IRCTC,NFO,IRCTC30SEP25800CE,101240
NFO,OPTSTK,MARICO,NFO,MARICO28OCT25730PE,101403
NFO,OPTSTK,MARICO,NFO,MARICO25NOV25660CE,101502
NFO,OPTSTK,MARICO,NFO,MARICO25NOV25780CE,101532
NFO,OPTSTK,MARICO,NFO,MARICO25NOV25840CE,101544
NFO,OPTSTK,JUBLFOOD,NFO,JUBLFOOD28OCT25700CE,101601
NFO,OPTSTK,IRFC,NFO,IRFC30SEP25100CE,101609
NFO,OPTSTK,IRFC,NFO,IRFC30SEP25110CE,101613
NFO,OPTSTK,IRFC,NFO,IRFC30SEP25145PE,101628
NFO,OPTSTK,MARUTI,NFO,MARUTI28OCT2513700CE,101765
NFO,OPTSTK,KALYANKJIL,NFO,KALYANKJIL28OCT25540PE,101814
NFO,OPTSTK,KAYNES,NFO,KAYNES30SEP255500PE,101880
NFO,OPTSTK,KAYNES,NFO,KAYNES30SEP255700PE,101882
NFO,OPTSTK,KAYNES,NFO,KAYNES30SEP256100PE,101899
NFO,OPTSTK,MARUTI,NFO,MARUTI28OCT2515100CE,101909
NFO,OPTSTK,ITC,NFO,ITC30SEP25350CE,101919
NFO,OPTSTK,KAYNES,NFO,KAYNES30SEP257100PE,101937
NFO,OPTSTK,MARUTI,NFO,MARUTI25NOV2513200CE,102032
NFO,OPTSTK,KAYNES,NFO,KAYNES28OCT255600CE,102055
NFO,OPTSTK,KAYNES,NFO,KAYNES28OCT256400CE,102067
NFO,OPTSTK,MARUTI,NFO,MARUTI25NOV2513800CE,102080
NFO,OPTSTK,MARUTI,NFO,MARUTI25NOV2514400CE,102098
NFO,OPTSTK,MARUTI,NFO,MARUTI25NOV2515000PE,102105
NFO,OPTSTK,MARUTI,NFO,MARUTI25NOV2515800CE,102112
NFO,OPTSTK,MARUTI,NFO,MARUTI25NOV2516800CE,102128
NFO,OPTSTK,KAYNES,NFO,KAYNES28OCT257400CE,102148
NFO,OPTSTK,KAYNES,NFO,KAYNES28OCT257400PE,102149
NFO,OPTSTK,KEI,NFO,KEI30SEP253450PE,102192
NFO,OPTSTK,KEI,NFO,KEI30SEP254150PE,102239
NFO,OPTSTK,MAXHEALTH,NFO,MAXHEALTH25NOV25960PE,102313
NFO,OPTSTK,KEI,NFO,KEI30SEP254250PE,102241
NFO,OPTSTK,MAXHEALTH,NFO,MAXHEALTH28OCT251300CE,102275
NFO,OPTSTK,MAXHEALTH,NFO,MAXHEALTH25NOV25960CE,102312
NFO,OPTSTK,KEI,NFO,KEI28OCT253700CE,102464
NFO,OPTSTK,KEI,NFO,KEI28OCT253700PE,102465
NFO,OPTSTK,KEI,NFO,KEI28OCT253900PE,102480
NFO,OPTSTK,MAZDOCK,NFO,MAZDOCK28OCT252300CE,102553
NFO,OPTSTK,MAZDOCK,NFO,MAZDOCK28OCT252700PE,102558
NFO,OPTSTK,MAZDOCK,NFO,MAZDOCK25NOV252400CE,102616
NFO,OPTSTK,JINDALSTEL,NFO,JINDALSTEL30SEP251060CE,102629
NFO,OPTSTK,MAZDOCK,NFO,MAZDOCK25NOV252800PE,102688
NFO,OPTSTK,KOTAKBANK,NFO,KOTAKBANK30SEP251780CE,102754
NFO,OPTSTK,KOTAKBANK,NFO,KOTAKBANK30SEP252020PE,102784
NFO,OPTSTK,JIOFIN,NFO,JIOFIN30SEP25290PE,102876
NFO,OPTSTK,JIOFIN,NFO,JIOFIN30SEP25300CE,102877
NFO,OPTSTK,JIOFIN,NFO,JIOFIN30SEP25310CE,102879
NFO,OPTSTK,JIOFIN,NFO,JIOFIN30SEP25350CE,102920
NFO,OPTSTK,MCX,NFO,MCX25NOV256400PE,103069
NFO,OPTSTK,MCX,NFO,MCX25NOV257800PE,103128
NFO,OPTSTK,KOTAKBANK,NFO,KOTAKBANK28OCT251840PE,103152
NFO,OPTSTK,KOTAKBANK,NFO,KOTAKBANK28OCT251920CE,103170
NFO,OPTSTK,JSWENERGY,NFO,JSWENERGY30SEP25420CE,103189
NFO,OPTSTK,KOTAKBANK,NFO,KOTAKBANK28OCT251920PE,103171
NFO,OPTSTK,JSWENERGY,NFO,JSWENERGY30SEP25560CE,103204
NFO,OPTSTK,KOTAKBANK,NFO,KOTAKBANK28OCT252080PE,103220
NFO,OPTSTK,KOTAKBANK,NFO,KOTAKBANK28OCT252200PE,103226
NFO,OPTSTK,KOTAKBANK,NFO,KOTAKBANK28OCT252240CE,103227
NFO,OPTSTK,KPITTECH,NFO,KPITTECH30SEP251340CE,103353
NFO,OPTSTK,MFSL,NFO,MFSL28OCT251460PE,103363
NFO,OPTSTK,KPITTECH,NFO,KPITTECH28OCT251360PE,103452
NFO,OPTSTK,KPITTECH,NFO,KPITTECH28OCT251440PE,103456
NFO,OPTSTK,LAURUSLABS,NFO,LAURUSLABS30SEP25790PE,103494
NFO,OPTSTK,MFSL,NFO,MFSL28OCT251540PE,103500
NFO,OPTSTK,JSWSTEEL,NFO,JSWSTEEL30SEP25980PE,103542
NFO,OPTSTK,JSWSTEEL,NFO,JSWSTEEL30SEP251040CE,103547
NFO,OPTSTK,JSWSTEEL,NFO,JSWSTEEL30SEP251120PE,103556
NFO,OPTSTK,JSWSTEEL,NFO,JSWSTEEL30SEP251140CE,103557
NFO,OPTSTK,LAURUSLABS,NFO,LAURUSLABS30SEP25910CE,103573
NFO,OPTSTK,LAURUSLABS,NFO,LAURUSLABS28OCT25800PE,103706
NFO,OPTSTK,LAURUSLABS,NFO,LAURUSLABS28OCT25960CE,103755
NFO,OPTSTK,MFSL,NFO,MFSL25NOV251800PE,103783
NFO,OPTSTK,MOTHERSON,NFO,MOTHERSON28OCT2582.5CE,103829
NFO,OPTSTK,MOTHERSON,NFO,MOTHERSON28OCT2592.5CE,103833
NFO,OPTSTK,MOTHERSON,NFO,MOTHERSON28OCT25107.5CE,103839
NFO,OPTSTK,LICHSGFIN,NFO,LICHSGFIN30SEP25530CE,103927
NFO,OPTSTK,MOTHERSON,NFO,MOTHERSON25NOV2585CE,103984
NFO,OPTSTK,MOTHERSON,NFO,MOTHERSON25NOV25120CE,104000
NFO,OPTSTK,JUBLFOOD,NFO,JUBLFOOD30SEP25700PE,104061
NFO,OPTSTK,MPHASIS,NFO,MPHASIS28OCT252550PE,104091
NFO,OPTSTK,MPHASIS,NFO,MPHASIS28OCT252750CE,104094
NFO,OPTSTK,MPHASIS,NFO,MPHASIS25NOV253100PE,104157
NFO,OPTSTK,LICHSGFIN,NFO,LICHSGFIN28OCT25620CE,104237
NFO,OPTSTK,MUTHOOTFIN,NFO,MUTHOOTFIN28OCT252850PE,104304
NFO,OPTSTK,LICHSGFIN,NFO,LICHSGFIN28OCT25560CE,104227
NFO,OPTSTK,LICHSGFIN,NFO,LICHSGFIN28OCT25660CE,104241
NFO,OPTSTK,LICI,NFO,LICI30SEP25850CE,104401
NFO,OPTSTK,LICI,NFO,LICI30SEP25910CE,104407
NFO,OPTSTK,KALYANKJIL,NFO,KALYANKJIL30SEP25500PE,104415
NFO,OPTSTK,KALYANKJIL,NFO,KALYANKJIL30SEP25560CE,104421
NFO,OPTSTK,MUTHOOTFIN,NFO,MUTHOOTFIN25NOV252400CE,104431
NFO,OPTSTK,LICI,NFO,LICI28OCT25720PE,104575
NFO,OPTSTK,NATIONALUM,NFO,NATIONALUM28OCT25165CE,104589
NFO,OPTSTK,LICI,NFO,LICI28OCT25920PE,104598
NFO,OPTSTK,NATIONALUM,NFO,NATIONALUM28OCT25195CE,104604
NFO,OPTSTK,NATIONALUM,NFO,NATIONALUM28OCT25205PE,104609
NFO,OPTSTK,KAYNES,NFO,KAYNES30SEP255400PE,104739
NFO,OPTSTK,NAUKRI,NFO,NAUKRI28OCT251220PE,104758
NFO,OPTSTK,KAYNES,NFO,KAYNES30SEP256400PE,104810
NFO,OPTSTK,NAUKRI,NFO,NAUKRI28OCT251460CE,104811
NFO,OPTSTK,KAYNES,NFO,KAYNES30SEP256600PE,104814
NFO,OPTSTK,NAUKRI,NFO,NAUKRI25NOV251360CE,104923
NFO,OPTSTK,LODHA,NFO,LODHA28OCT251000CE,104975
NFO,OPTSTK,LODHA,NFO,LODHA28OCT251320CE,105020
NFO,OPTSTK,LODHA,NFO,LODHA28OCT251400PE,105029
NFO,OPTSTK,LT,NFO,LT30SEP253650CE,105076
NFO,OPTSTK,LT,NFO,LT30SEP253950CE,105117
NFO,OPTSTK,LT,NFO,LT30SEP253950PE,105118
NFO,OPTSTK,NBCC,NFO,NBCC28OCT2587.5CE,105125
NFO,OPTSTK,NBCC,NFO,NBCC28OCT2592.5PE,105134
NFO,OPTSTK,KEI,NFO,KEI30SEP253300PE,105153
NFO,OPTSTK,KEI,NFO,KEI30SEP253500PE,105157
NFO,OPTSTK,KEI,NFO,KEI30SEP254100PE,105187
NFO,OPTSTK,NBCC,NFO,NBCC25NOV2595PE,105235
NFO,OPTSTK,LT,NFO,LT28OCT253300CE,105303
NFO,OPTSTK,NCC,NFO,NCC28OCT25185PE,105310
NFO,OPTSTK,NCC,NFO,NCC28OCT25205CE,105313
NFO,OPTSTK,NCC,NFO,NCC25NOV25170CE,105347
NFO,OPTSTK,LT,NFO,LT28OCT254000CE,105357
NFO,OPTSTK,LTF,NFO,LTF30SEP25187.5PE,105402
NFO,OPTSTK,LTF,NFO,LTF30SEP25202.5PE,105408
NFO,OPTSTK,NCC,NFO,NCC25NOV25230CE,105449
NFO,OPTSTK,NCC,NFO,NCC25NOV25240CE,105459
NFO,OPTSTK,LTF,NFO,LTF28OCT25200PE,105562
NFO,OPTSTK,NESTLEIND,NFO,NESTLEIND28OCT251150PE,105612
NFO,OPTSTK,LTF,NFO,LTF28OCT25210PE,105618
NFO,OPTSTK,JINDALSTEL,NFO,JINDALSTEL28OCT25820CE,100067
NFO,OPTSTK,JIOFIN,NFO,JIOFIN30SEP25285PE,100145
NFO,OPTSTK,LTF,NFO,LTF25NOV25200CE,100146
NFO,OPTSTK,JIOFIN,NFO,JIOFIN30SEP25335CE,100161
NFO,OPTSTK,JIOFIN,NFO,JIOFIN30SEP25345PE,100164
NFO,OPTSTK,LTF,NFO,LTF25NOV25220CE,100178
NFO,OPTSTK,LTF,NFO,LTF25NOV25240PE,100191
NFO,OPTSTK,JIOFIN,NFO,JIOFIN28OCT25320CE,100246
NFO,OPTSTK,LTIM,NFO,LTIM28OCT255100PE,100281
NFO,OPTSTK,JSWENERGY,NFO,JSWENERGY30SEP25450CE,100294
NFO,OPTSTK,LTIM,NFO,LTIM25NOV254800CE,100335
NFO,OPTSTK,LTIM,NFO,LTIM25NOV254800PE,100336
NFO,OPTSTK,JSWENERGY,NFO,JSWENERGY30SEP25590CE,100355
NFO,OPTSTK,JSWENERGY,NFO,JSWENERGY28OCT25600CE,100454
NFO,OPTSTK,LUPIN,NFO,LUPIN28OCT251700CE,100528
NFO,OPTSTK,JSWSTEEL,NFO,JSWSTEEL30SEP251110CE,100535
NFO,OPTSTK,LUPIN,NFO,LUPIN28OCT251820PE,100559
NFO,OPTSTK,LUPIN,NFO,LUPIN28OCT251860PE,100561
NFO,OPTSTK,LUPIN,NFO,LUPIN28OCT251900CE,100562
NFO,OPTSTK,LUPIN,NFO,LUPIN28OCT251980CE,100566
NFO,OPTSTK,IOC,NFO,IOC30SEP25122CE,100630
NFO,OPTSTK,LUPIN,NFO,LUPIN25NOV251800PE,100640
NFO,OPTSTK,LUPIN,NFO,LUPIN25NOV251840PE,100642
NFO,OPTSTK,JSWSTEEL,NFO,JSWSTEEL28OCT25920CE,100778
NFO,OPTSTK,M&M,NFO,M&M28OCT253050CE,100808
NFO,OPTSTK,M&M,NFO,M&M28OCT253350CE,100817
NFO,OPTSTK,JSWSTEEL,NFO,JSWSTEEL28OCT25960PE,100822
NFO,OPTSTK,M&M,NFO,M&M25NOV253500CE,100871
NFO,OPTSTK,MANAPPURAM,NFO,MANAPPURAM28OCT25235PE,100958
NFO,OPTSTK,MANAPPURAM,NFO,MANAPPURAM28OCT25255CE,100961
NFO,OPTSTK,MANAPPURAM,NFO,MANAPPURAM25NOV25220PE,101002
NFO,OPTSTK,MANAPPURAM,NFO,MANAPPURAM25NOV25240CE,101005
NFO,OPTSTK,JSWSTEEL,NFO,JSWSTEEL28OCT251040PE,101016
NFO,OPTSTK,JSWSTEEL,NFO,JSWSTEEL28OCT251080PE,101020
NFO,OPTSTK,JSWSTEEL,NFO,JSWSTEEL28OCT251120PE,101024
NFO,OPTSTK,MANAPPURAM,NFO,MANAPPURAM25NOV25310PE,101089
NFO,OPTSTK,MANAPPURAM,NFO,MANAPPURAM25NOV25320CE,101105
NFO,OPTSTK,MANKIND,NFO,MANKIND28OCT252650CE,101152
NFO,OPTSTK,MANKIND,NFO,MANKIND25NOV252500CE,101188
NFO,OPTSTK,IRCTC,NFO,IRCTC30SEP25640PE,101209
NFO,OPTSTK,MANKIND,NFO,MANKIND25NOV253000PE,101217
NFO,OPTSTK,IRCTC,NFO,IRCTC30SEP25700PE,101230
NFO,OPTSTK,IRCTC,NFO,IRCTC30SEP25740CE,101234
NFO,OPTSTK,JUBLFOOD,NFO,JUBLFOOD30SEP25610PE,101293
NFO,OPTSTK,JUBLFOOD,NFO,JUBLFOOD30SEP25630PE,101295
NFO,OPTSTK,JUBLFOOD,NFO,JUBLFOOD30SEP25650PE,101297
NFO,OPTSTK,IREDA,NFO,IREDA30SEP25170PE,101387
NFO,OPTSTK,MARICO,NFO,MARICO28OCT25690CE,101398
NFO,OPTSTK,MARICO,NFO,MARICO28OCT25710PE,101401
NFO,OPTSTK,MARICO,NFO,MARICO25NOV25600CE,101490
NFO,OPTSTK,MARICO,NFO,MARICO25NOV25640CE,101500
NFO,OPTSTK,MARICO,NFO,MARICO25NOV25740CE,101522
NFO,OPTSTK,JUBLFOOD,NFO,JUBLFOOD28OCT25660CE,101597
NFO,OPTSTK,JUBLFOOD,NFO,JUBLFOOD28OCT25680PE,101600
NFO,OPTSTK,IRFC,NFO,IRFC30SEP25130CE,101621
NFO,OPTSTK,IRFC,NFO,IRFC30SEP25135CE,101623
NFO,OPTSTK,IRFC,NFO,IRFC30SEP25140CE,101625
NFO,OPTSTK,KALYANKJIL,NFO,KALYANKJIL30SEP25470PE,101671
NFO,OPTSTK,KALYANKJIL,NFO,KALYANKJIL30SEP25570CE,101698
NFO,OPTSTK,MARUTI,NFO,MARUTI28OCT2513900CE,101773
NFO,OPTSTK,KALYANKJIL,NFO,KALYANKJIL28OCT25460PE,101802
NFO,OPTSTK,KALYANKJIL,NFO,KALYANKJIL28OCT25500PE,101810
NFO,OPTSTK,KALYANKJIL,NFO,KALYANKJIL28OCT25580CE,101819
NFO,OPTSTK,KALYANKJIL,NFO,KALYANKJIL28OCT25600PE,101824
NFO,OPTSTK,KAYNES,NFO,KAYNES30SEP255700CE,101881
NFO,OPTSTK,MARUTI,NFO,MARUTI28OCT2514700PE,101885
NFO,OPTSTK,KAYNES,NFO,KAYNES30SEP256500PE,101903
NFO,OPTSTK,KAYNES,NFO,KAYNES30SEP256700PE,101905
NFO,OPTSTK,MARUTI,NFO,MARUTI28OCT2515500PE,101914
NFO,OPTSTK,ITC,NFO,ITC30SEP25370CE,101925
NFO,OPTSTK,ITC,NFO,ITC30SEP25470CE,101953
NFO,OPTSTK,ITC,NFO,ITC30SEP25470PE,101962
NFO,OPTSTK,ITC,NFO,ITC30SEP25480CE,101963
NFO,OPTSTK,MARUTI,NFO,MARUTI25NOV2512800PE,102026
NFO,OPTSTK,MARUTI,NFO,MARUTI25NOV2513600CE,102076
NFO,OPTSTK,MARUTI,NFO,MARUTI25NOV2513800PE,102081
NFO,OPTSTK,MARUTI,NFO,MARUTI25NOV2514200PE,102097
NFO,OPTSTK,KEI,NFO,KEI30SEP253850PE,102207
NFO,OPTSTK,MAXHEALTH,NFO,MAXHEALTH25NOV251160PE,102329
NFO,OPTSTK,MAXHEALTH,NFO,MAXHEALTH25NOV251280CE,102376
NFO,OPTSTK,KEI,NFO,KEI28OCT253500PE,102455
NFO,OPTSTK,MAZDOCK,NFO,MAZDOCK28OCT252500CE,102555
NFO,OPTSTK,KEI,NFO,KEI28OCT254000PE,102482
NFO,OPTSTK,KEI,NFO,KEI28OCT254100CE,102491
NFO,OPTSTK,KEI,NFO,KEI28OCT254300PE,102496
NFO,OPTSTK,KFINTECH,NFO,KFINTECH30SEP25950PE,102576
NFO,OPTSTK,KFINTECH,NFO,KFINTECH30SEP251050CE,102580
NFO,OPTSTK,JINDALSTEL,NFO,JINDALSTEL30SEP25800PE,102600
NFO,OPTSTK,JINDALSTEL,NFO,JINDALSTEL30SEP25860PE,102606
NFO,OPTSTK,JINDALSTEL,NFO,JINDALSTEL30SEP25900PE,102610
NFO,OPTSTK,MAZDOCK,NFO,MAZDOCK25NOV252600CE,102618
NFO,OPTSTK,JINDALSTEL,NFO,JINDALSTEL30SEP25980PE,102622
NFO,OPTSTK,JINDALSTEL,NFO,JINDALSTEL30SEP251100CE,102635
NFO,OPTSTK,JINDALSTEL,NFO,JINDALSTEL30SEP251120CE,102639
NFO,OPTSTK,KFINTECH,NFO,KFINTECH28OCT251000CE,102679
NFO,OPTSTK,MAZDOCK,NFO,MAZDOCK25NOV253000PE,102702
NFO,OPTSTK,KOTAKBANK,NFO,KOTAKBANK30SEP252180CE,102795
NFO,OPTSTK,MCX,NFO,MCX28OCT256900PE,102840
NFO,OPTSTK,MCX,NFO,MCX28OCT257300PE,102844
NFO,OPTSTK,MCX,NFO,MCX28OCT257900CE,102849
NFO,OPTSTK,JIOFIN,NFO,JIOFIN30SEP25260PE,102870
NFO,OPTSTK,JIOFIN,NFO,JIOFIN30SEP25310PE,102880
NFO,OPTSTK,JIOFIN,NFO,JIOFIN30SEP25330PE,102893
NFO,OPTSTK,JIOFIN,NFO,JIOFIN30SEP25340PE,102901
NFO,OPTSTK,JIOFIN,NFO,JIOFIN30SEP25350PE,102921
NFO,OPTSTK,JIOFIN,NFO,JIOFIN30SEP25370PE,102925
NFO,OPTSTK,MCX,NFO,MCX25NOV256600PE,103071
NFO,OPTSTK,MCX,NFO,MCX25NOV257200PE,103122
NFO,OPTSTK,MCX,NFO,MCX25NOV258200PE,103132
NFO,OPTSTK,KOTAKBANK,NFO,KOTAKBANK28OCT251880CE,103154
NFO,OPTSTK,JSWENERGY,NFO,JSWENERGY30SEP25460CE,103194
NFO,OPTSTK,JSWENERGY,NFO,JSWENERGY30SEP25540PE,103203
NFO,OPTSTK,KPITTECH,NFO,KPITTECH30SEP251180PE,103341
NFO,OPTSTK,KPITTECH,NFO,KPITTECH30SEP251220PE,103348
NFO,OPTSTK,KPITTECH,NFO,KPITTECH30SEP251300CE,103351
NFO,OPTSTK,MFSL,NFO,MFSL28OCT251500PE,103365
NFO,OPTSTK,LAURUSLABS,NFO,LAURUSLABS30SEP25770CE,103487
NFO,OPTSTK,LAURUSLABS,NFO,LAURUSLABS30SEP25810PE,103499
NFO,OPTSTK,LAURUSLABS,NFO,LAURUSLABS30SEP25870PE,103537
NFO,OPTSTK,JSWSTEEL,NFO,JSWSTEEL30SEP251040PE,103548
NFO,OPTSTK,JSWSTEEL,NFO,JSWSTEEL30SEP251080CE,103551
NFO,OPTSTK,LAURUSLABS,NFO,LAURUSLABS30SEP25930CE,103576
NFO,OPTSTK,LAURUSLABS,NFO,LAURUSLABS30SEP25950CE,103578
NFO,OPTSTK,MFSL,NFO,MFSL28OCT251580PE,103614
NFO,OPTSTK,JSWSTEEL,NFO,JSWSTEEL30SEP251180CE,103661
NFO,OPTSTK,LAURUSLABS,NFO,LAURUSLABS28OCT25820CE,103712
NFO,OPTSTK,LAURUSLABS,NFO,LAURUSLABS28OCT25860CE,103716
NFO,OPTSTK,LAURUSLABS,NFO,LAURUSLABS28OCT25860PE,103717
NFO,OPTSTK,LAURUSLABS,NFO,LAURUSLABS28OCT25920CE,103730
NFO,OPTSTK,MFSL,NFO,MFSL25NOV251480PE,103753
NFO,OPTSTK,MFSL,NFO,MFSL25NOV251600PE,103761
NFO,OPTSTK,MFSL,NFO,MFSL25NOV251720CE,103774
NFO,OPTSTK,MOTHERSON,NFO,MOTHERSON28OCT2597.5CE,103835
NFO,OPTSTK,MOTHERSON,NFO,MOTHERSON28OCT25102.5CE,103837
NFO,OPTSTK,LICHSGFIN,NFO,LICHSGFIN30SEP25590CE,103937
NFO,OPTSTK,LICHSGFIN,NFO,LICHSGFIN30SEP25630CE,103941
NFO,OPTSTK,LICHSGFIN,NFO,LICHSGFIN30SEP25650CE,103943
NFO,OPTSTK,MOTHERSON,NFO,MOTHERSON25NOV2580CE,103982
NFO,OPTSTK,MOTHERSON,NFO,MOTHERSON25NOV25100CE,103992
NFO,OPTSTK,MOTHERSON,NFO,MOTHERSON25NOV25105CE,103994
NFO,OPTSTK,MOTHERSON,NFO,MOTHERSON25NOV25110CE,103996
NFO,OPTSTK,JUBLFOOD,NFO,JUBLFOOD30SEP25540CE,104038
NFO,OPTSTK,JUBLFOOD,NFO,JUBLFOOD30SEP25600PE,104045
NFO,OPTSTK,JUBLFOOD,NFO,JUBLFOOD30SEP25680PE,104053
NFO,OPTSTK,MPHASIS,NFO,MPHASIS28OCT253050CE,104100
NFO,OPTSTK,MPHASIS,NFO,MPHASIS25NOV252400PE,104135
NFO,OPTSTK,LICHSGFIN,NFO,LICHSGFIN28OCT25640PE,104240
